Cuanexo,Nombre,id_departamento
062210309,EXTENSIÓN IX DEL INSTITUTO SUPERIOR DE FORMACIÓN TÉCNICA Nº6012,06560
062210310,EXTENSIÓN X DEL INSTITUTO SUPERIOR DE FORMACIÓN TÉCNICA Nº6012,06371
062210400,COLEGIO PLÁCIDO MARÍN,06756
062210500,NUESTRA SEÑORA DEL MILAGRO,06490
062210600,ESCUELA EVANGELICA METODISTA JUANA MANSO,06035
062210700,COLEGIO DEL MONTE,06434
062210800,INSTITUTO JUAN RAMON JIMENEZ,06434
062211000,ESCUELA DE EDUCACIÓN SECUNDARIA AGRARIA Nº1,06525
062211300,INSTITUTO MANUEL DORREGO,06861
062211400,LA DIVINA PROVIDENCIA,06602
062211500,VICENTE CHAS,06760
062211600,MARIA SANTISIMA DE LA LUZ,06861
062211800,JARDÍN DE INFANTES RURAL Nº6,06630
062211900,JARDÍN DE INFANTES RURAL Nº4,06218
062212000,JARDÍN DE INFANTES RURAL Nº9,06399
062212100,JARDÍN DE INFANTES RURAL Nº2,06778
062212200,JARDÍN DE INFANTES RURAL Nº6,06329
062212300,JARDÍN DE INFANTES RURAL Nº5,06497
062212400,JARDÍN DE INFANTES RURAL Nº10,06210
062212500,JARDÍN DE INFANTES RURAL Nº2,06168
062212600,JARDÍN DE INFANTES RURAL Nº2,06238
062212700,JARDÍN DE INFANTES RURAL Nº1,06308
062212800,JARDÍN DE INFANTES RURAL Nº10,06602
062212900,JARDÍN DE INFANTES RURAL Nº3,06140
062213000,JARDÍN DE INFANTES RURAL Nº1,06466
062213100,JARDÍN DE INFANTES RURAL Nº8,06505
062213200,JARDÍN DE INFANTES RURAL Nº5,06847
062213300,JARDÍN DE INFANTES RURAL Nº5,06218
062213400,JARDÍN DE INFANTES Nº907,06644
062213500,JARDÍN DE INFANTES RURAL Nº6,06455
062213600,ESCUELA DE EDUCACIÓN SECUNDARIA AGRARIA Nº1,06315
062213900,JARDÍN DE INFANTES RURAL Nº10,06315
062214000,JARDÍN DE INFANTES RURAL Nº9,06315
062214100,JARDÍN DE INFANTES Nº908,06315
062214200,SAGRADO CORAZON DE MARIA,06441
062214300,JARDÍN DE INFANTES RURAL Nº9,06505
062214400,JARDÍN DE INFANTES RURAL Nº6,06798
062214500,JARDÍN DE INFANTES RURAL Nº8,06399
062214600,JARDÍN DE INFANTES RURAL Nº7,06798
062214700,JARDÍN DE INFANTES RURAL Nº17,06105
062214800,JARDÍN DE INFANTES Nº926,06497
062214900,JARDÍN DE INFANTES RURAL Nº11,06574
062215000,JARDÍN DE INFANTES RURAL Nº9,06602
062215100,JARDÍN DE INFANTES RURAL Nº6,06476
062215200,JARDÍN DE INFANTES RURAL Nº2,06511
062215300,JARDÍN DE INFANTES RURAL Nº3,06511
062215400,JARDÍN DE INFANTES RURAL Nº8,06448
062215500,JARDÍN DE INFANTES RURAL Nº10,06623
062215600,JARDÍN DE INFANTES Nº958,06560
062215700,JARDÍN DE INFANTES Nº959,06560
062215800,JARDÍN DE INFANTES Nº952,06539
062215900,JARDÍN DE INFANTES Nº919,06182
062216000,JARDÍN DE INFANTES Nº922,06413
062216100,JARDÍN DE INFANTES Nº945,06805
062216200,JARDÍN DE INFANTES Nº912,06525
062216300,JARDÍN DE INFANTES Nº910,06525
062216400,JARDÍN DE INFANTES RURAL Nº10,06574
062216500,JARDÍN DE INFANTES RURAL Nº12,06049
062216700,JARDÍN DE INFANTES Nº956,06056
062216800,JARDÍN DE INFANTES ALVARADO,06357
062216900,JARDÍN DE INFANTES Nº940,06091
062217000,COLEGIO FRAY MAMERTO ESQUIU,06595
062217100,JARDÍN DE INFANTES Nº985,06441
062217200,JARDÍN DE INFANTES Nº951,06539
062217300,ESCUELA DE EDUCACIÓN PRIMARIA Nº35,06497
062217400,JARDÍN DE INFANTES RURAL Nº1,06238
062217500,JARDÍN DE INFANTES RURAL Nº11,06210
062217600,JARDÍN DE INFANTES RURAL Nº11,06224
062217700,LA CONCEPCION,06805
062217800,COLEGIO XUL SOLAR,06805
062217900,INSTITUTO PROYECCION XXI,06658
062218300,PRIMEROS PASOS,06638
062218400,COLEGIO MAGNO,06638
062218600,JARDÍN DE INFANTES SANTA ROSA,06224
062218700,JARDÍN DE INFANTES RURAL Nº3,06655
062218800,JARDÍN DE INFANTES RURAL Nº4,06655
062218900,JARDÍN MATERNAL ITATI,06441
062219100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,06364
062219500,JARDÍN DE INFANTES Nº948,06357
062219600,JARDÍN DE INFANTES RURAL Nº1,06161
062219800,JARDÍN DE INFANTES RURAL Nº7,06329
062219900,JARDÍN DE INFANTES RURAL Nº3,06218
062220000,JARDÍN DE INFANTES Nº908,06505
062220100,JARDÍN DE INFANTES Nº946,06805
062220200,JARDÍN DE INFANTES Nº933,06638
062220300,INSTITUTO SUPERIOR DE EDUCACION I.O.M.A. Nº6013,06441
062220800,JARDÍN DE INFANTES Nº945,06434
062220900,JARDÍN MATERNAL Nº2,06280
062221200,CENTRO EDUCATIVO PARA LA PRODUCCIÓN TOTAL Nº36,06707
062221400,INSTITUTO TECNOLÓGICO U.O.M.,06840
062221500,LORIS MALAGUZZI,06357
062221600,COLEGIO JOHN LENNON,06357
062222100,JARDÍN DE INFANTES RURAL Nº2,06882
062222200,MAHATMA GANDHI,06568
062222300,ESCUELA NUESTRA SEÑORA DE LUJAN,06364
062222400,PADRE ANTONIO RIPARI,06028
062222500,NUEVO COLEGIO BURZACO,06028
062222600,ESCUELA AMANCIO ALCORTA,06028
062222700,INSTITUTO NUESTRA SEÑORA DE LA MERCED,06371
062222800,INSTITUTO NUESTRA SEÑORA DE FATIMA,06840
062222900,COLEGIO MILTON,06410
062223000,ESCUELA NUESTRA SEÑORA DE LA PAZ,06568
062223100,JARDÍN DE INFANTES Nº930,06840
062223300,NUESTRA SEÑORA DE LUJAN,06218
062223400,ESCUELA DE EDUCACION SECUNDARIA AGRARIA DE AZUL,06049
062223500,INSTITUTO SUDAMERICANO,06539
062223600,COLEGIO PROVINCIAL PAZ Y BIEN,06539
062223700,COLEGIO CONSOLATA,06539
062223800,ESCUELA NACIONAL ADOLFO PEREZ ESQUIVEL (UNCPBA),06595
062223900,JARDÍN DE INFANTES EL NUEVO ARLEQUIN,06840
062224300,INSTITUTO SUPERIOR DE FORMACION TÉCNICA AMEMT,06791
062224400,INSTITUTO SUPERIOR BIOMEDICO,06441
062224500,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE Y TÉCNICA DEL BICENTENARIO,06760
062224700,INSTITUTO SUPERIOR DE FORMACION TÉCNICA Nº198,06091
062224900,JARDÍN DE INFANTES Nº909,06161
062225100,JARDÍN DE INFANTES SAN NICOLÁS,06357
062225400,JARDÍN SAN PEDRO,06805
062225500,JARDÍN DE INFANTES ROSARIO VERA PEÑALOZA,06760
062225900,ALMAFUERTE,06274
062226100,JARDÍN OLGA COSSETTINI,06434
062226200,JARDÍN DE INFANTES DEL SOL,06274
062226300,INSTITUTO LIBERTADOR GENERAL SAN MARTIN,06412
062226400,COLEGIO SECUNDARIO AYRES DEL CERRO,06791
062226600,CENTRO EDUCATIVO EL JACARANDA,06134
062226800,ESCUELA DE CICLO BÁSICO COMÚN,06056
062226900,ESCUELA DE ENSEÑANZA INICIAL Y PRIMARIA,06056
062227000,COLEGIO SAN AGUSTIN,06623
062227100,COLEGIO SAN MARTIN,06805
062227200,JARDÍN PRIVADO LIBERTAS,06595
062227300,JARDÍN DE INFANTES ALFONSINA STORNI,06749
062227400,COLEGIO INTERNACIONAL SANTA MARIA DEL BUEN AYRE,06270
062227500,INSTITUTO MUNICIPAL DE ARTES PLÁSTICAS,06035
062227700,ESCUELA PRIMARIA YUMBEL,06357
062227900,COLEGIO EL ENCUENTRO,06260
062228000,COMIENZOS,06224
062228100,COLEGIO LELOIR,06274
062228200,COLEGIO DE LOS NUEVOS AYRES,06826
062228300,TIERRAS FERTILES,06252
062228500,ESCUELA CRISTIANA EVANGELICA SAN PABLO,06252
062228600,JARDÍN DE INFANTES Nº916,06134
062228800,JARDÍN DE INFANTES DE ISLAS Nº10,06070
062229000,JARDÍN DE INFANTES SOL DE INVIERNO,06532
062229100,INSTITUTO ALBERT EINSTEIN,06357
062229400,ESCUELA DE EDUCACIÓN PRIMARIA Nº79,06357
062229500,JARDÍN MATERNAL MUNICIPAL Nº2,06532
062229600,JARDÍN DE INFANTES RURAL Nº13,06049
062229700,JARDÍN DE INFANTES RURAL Nº7,06161
062230000,INSTITUTO SUPERIOR DE FORMACIÓN TÉCNICA Nº201,06126
062230300,MARIA DE LA CONCEPCION VILLA,06270
062230400,COLEGIO LOS ARENALES,06252
062230500,INSTITUTO SUPERIOR DE FORM.DOC. Y TEC. DEL BICENTENARIO,06638
062230600,ESCUELA GLOBAL,06515
062230700,COLEGIO DE EDUCACION INTEGRAL MANUELITA,06539
062230800,ADVENTISTA MANUEL BELGRANO,06357
062230900,INSTITUTO PRIVADO ANTONIO MACHADO,06427
062231100,ESCUELA DEL NIÑO JESUS,06560
062231300,III MILENIO,06441
062231500,INSTITUTO MANUEL DORREGO,06760
062231600,ESCUELA MUNICIPAL DE EDUCACIÓN SECUNDARIA Nº203 ALBERTO E. TORRES,06357
062231601,EXTENSION A ESCUEL AMUNICIPAL Nº203,06357
062231700,INSTITUTO ALFONSINA STORNI,06515
062231800,INSTITUTO NUESTRA SEÑORA DE LA PAZ,06260
062231900,ISLAS MALVINAS,06427
062232000,INSTITUTO SUPERIOR DE FORMACIÓN TÉCNICA EN IMÁGENES MÉDICAS,06638
062232100,INSTITUTO SUPERIOR MUNICIPAL DE FORMACIÓN DOCENTE Y TÉCNICA DE ESCOBAR,06252
062232200,INSTITUTO NIÑO BELEN,06270
062232500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,06315
062232600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,06315
062232700,JARDÍN DE INFANTES RURAL Nº8,06343
062232900,JARDÍN MATERNAL Y DE INFANTES LUZ DE LUNA II,06035
062233000,JARDÍN DE INFANTES Nº910,06266
062233100,JARDÍN DE INFANTES Nº926,06623
062233200,JARDÍN DE INFANTES Nº921,06412
062233500,CENTRO EDUCATIVO PARA LA PRODUCCIÓN TOTAL Nº35,06189
062233600,JARDÍN DE INFANTES Nº921,06882
062233900,INSTITUTO SUPERIOR DE FORMACION TÉCNICA Nº202,06098
062234000,JARDÍN DE INFANTES Nº918,06770
062234100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº48,06441
062234200,JARDÍN DE INFANTES Nº942,06091
062234300,JARDÍN DE INFANTES Nº927,06623
062234500,JARDÍN DE INFANTES Nº934,06260
062234600,JARDÍN DE INFANTES Nº911,06525
062234900,INSTITUTO SUPERIOR DE FORMACION TÉCNICA Nº203,06410
062235100,JARDÍN DE INFANTES Nº965,06658
062235300,JARDÍN DE INFANTES RURAL Nº14,06049
062235400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,06070
062235401,ANEXO DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº7 ANEXO I,06070
062235500,COLEGIO AUKAN,06434
062235600,QUINQUELA MARTIN,06434
062235700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,06665
062235800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,06532
062235900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº11,06532
062236000,ESCUELA DE EDUCACIÓN SECUNDARIA Nº45,06357
062236100,ESCUELA DE EDUCACIÓN SECUNDARIA AGRARIA Nº2,06833
062236200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06602
062236300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06280
062236301,ANEXO DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06280
062236400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,06175
062236500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº11,06413
062237000,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6 HUGO HEREDIA,06469
062237300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,06462
062237400,INSTITUTO PRIVADO LEÓN GALLARDO,06760
062237600,JARDÍN DE INFANTES RURAL Nº12,06210
062237900,JARDÍN DE INFANTES Nº921,06364
062238400,INSTITUTO SUPERIOR DE FORMACIÓN TÉCNICA Nº200,06868
062238500,INSTITUTO JULIA P.ACHAVAL LASTRA,06252
062238600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,06140
062238700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº18,06126
062238800,JARDÍN DE INFANTES Nº926,06515
062239000,CENTRO EDUCATIVO PARA LA PRODUCCIÓN TOTAL Nº37,06455
062239100,JARDÍN DE INFANTES Nº934,06638
062239300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,06042
062239400,JARDÍN DE INFANTES Nº943,06274
062239500,JARDÍN DE INFANTES Nº943,06091
062239600,JARDÍN DE INFANTES RURAL Nº11,06875
062239700,JARDÍN DE INFANTES RURAL Nº6,06700
062239800,ESCUELA RECONOCIDA SAN ANTONIO DE PADUA,06532
062239900,JARDÍN JUAN LUIS VIVES,06868
062240000,JARDÍN DE INFANTES Nº917,06420
062240100,INSTITUTO SUPERIOR DE FORMACION TÉCNICA Nº199,06805
062240101,ANEXO Nº3199 DEL INSTITUTO SUPERIOR DE FORMACIÓN TÉCNICA Nº199,06861
062240200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº15 (ESPIGAS),06595
062240300,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1,06301
062240400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,06203
062240500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06700
062240600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06231
062240700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,06819
062240800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06819
062240900,ESCUELA SECUNADARIA Nº6 VICTOR MERCANTE,06819
062241000,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,06518
062241200,NUESTRA SEÑORA DE LA PAZ,06638
062241300,VIRGEN DEL CARMEN,06861
062241400,INSTITUTO SANTA ROSA DE LIMA,06638
062241700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,06343
062241800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4 VILLA BROWN,06343
062242000,JARDÍN DE INFANTES RURAL Nº10,06833
062242100,JARDÍN DE INFANTES Nº949,06357
062242300,INSTITUTO SUPERIOR DE FORMACION TÉCNICA Nº197,06035
062242301,ANEXO DEL INSTITUTO SUPERIOR DE FORMACIÓN TÉCNICA N°197 DE AVELLANEDA,06270
062242400,JARDÍN DE INFANTES Nº918,06648
062242700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº59 HÉROES DE MALVINAS DE ARGENTINAS,06427
062242800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº18,06028
062242801,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº18,06028
062242900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº91,06427
062243000,INSTITUTO SUPERIOR DE FORMACION TÉCNICA Nº196,06357
062243100,JARDÍN DE INFANTES RURAL Nº1,06581
062243400,SECUNDARIA Nº14,06413
062243401,EXTENSION A SECUNDARIA Nº14,06413
062243600,JARDÍN DE INFANTES Nº981,06441
062243800,INSTITUTO INCORPORADO SAN ANDRES,06371
062243900,INSTITUTO EDUCATIVO MERCEDITAS,06427
062244000,COLEGIO COLINA DE ROBLE DE PILAR,06638
062244100,ESCUELA INTEGRAL JORGE LUIS BORGES,06760
062244500,JARDÍN DE INFANTES Nº947,06434
062244600,JARDÍN DE INFANTES Nº922,06270
062244700,JARDÍN DE INFANTES Nº924,06270
062245200,SAGRADA FAMILIA DEL TRUJUI,06560
062245300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,06329
062245400,JARDÍN DE INFANTES Nº1015,06427
062245500,JARDÍN DE INFANTES Nº923,06270
062245600,JARDÍN DE INFANTES Nº986,06441
062245700,INSTITUTO DEL PILAR,06028
062245900,JARDÍN DE INFANTES Nº954,06539
062246000,JARDÍN DE INFANTES Nº953,06539
062246200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,06007
062246201,ANEXO I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,06007
062246300,COLEGIO MARIA GUADALUPE,06805
062246400,INSTITUTO EDUCACIONAL INTI-HUASI,06260
062246800,AGUSTIN DE HIPONA,06126
062247100,JARDÍN MATERNAL MUNICIPAL CRECIENDO JUNTOS,06490
062247200,JARDÍN MUNICIPAL RINCÓN FELIZ Nº1,06490
062247300,JARDÍN MUNICIPAL RINCÓN FELIZ Nº2,06490
062247400,JARDÍN MUNICIPAL RINCON FELIZ Nº5,06490
062247500,JARDÍN MUNICIPAL RINCON FELIZ Nº3,06434
062247600,JARDÍN MUNICIPAL RINCÓN FELIZ Nº6,06490
062247700,JARDÍN MUNICIPAL RINCÓN FELIZ Nº7,06490
062247800,JARDÍN MUNICIPAL RINCÓN FELIZ Nº8 EL PRINCIPITO,06490
062247900,JARDÍN MUNICIPAL RINCÓN FELIZ Nº11,06490
062248000,JARDÍN MUNICIPAL RINCON FELIZ Nº12,06490
062248100,JARDÍN MUNICIPAL RINCÓN FELIZ Nº13 LOS BAJITOS,06490
062248200,JARDÍN MUNICIPAL RINCÓN FELIZ Nº14,06490
062248300,JARDÍN MUNICIPAL RINCÓN FELIZ Nº15,06490
062248400,JARDÍN MUNICIPAL RINCÓN FELIZ Nº16,06490
062248500,INSTITUTO DE ENSEÑANZA,06441
062248600,MARIA MONTESSORI,06490
062248700,ESCUELA MODELO ARGENTINA,06427
062248800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,06266
062248900,JARDÍN DE INFANTES RURAL Nº2,06308
062249000,INSTITUTO SUPERIOR DE FORMACION TÉCNICA Nº206,06427
062249200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº59,06441
062249300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,06049
062249400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,06105
062249500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº13,06595
062249600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº19,06595
062249700,COLEGIO MANO AMIGA SANTA MARIA,06638
062249900,JARDÍN MATERNAL MUNICIPAL Nº15 SAN JUAN MACIAS,06861
062250000,JARDÍN MATERNAL MUNICIPAL Nº16,06861
062250100,JARDÍN DIALOGOS MUNRO,06861
062250200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº10,06392
062250300,COLEGIO SECUNDARIO LOS CEIBOS,06588
062250400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,06721
062250500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06655
062250600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,06693
062250700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,06218
062250701,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,06218
062250800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº2,06301
062250900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,06672
062251000,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,06147
062251001,EXTENSION I DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,06147
062251100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº5,06833
062251300,JARDÍN DE INFANTES Nº942,06274
062251400,JARDÍN DE INFANTES Nº905,06784
062251600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,06882
062251800,JARDÍN MATERNAL IVAX,06861
062251900,JARDÍN MATERNAL DE MIMO,06861
062252000,JARDÍN DE INFANTES MUNICIPAL Nº31 FRUTILLITAS,06035
062252100,ALMAFUERTE,06861
062252300,INSTITUTO PARROQUIAL SAN MARTÍN DE PORRES,06638
062252400,LA REINA BATATA,06252
062252500,MARIA AUXILIADORA,06441
062266200,ESCUELA TECNOLÓGICA WARNER VON SIEMENS,06371
062266400,JARDÍN MATERNAL MUNICIPAL ACUARIO,06581
062266500,JARDÍN MUNICIPAL Nº2 CAMILO LATAPIE,06224
062266600,ESCUELA ARCANGEL GABRIEL,06252
062266700,COLEGIO SAGRADO CORAZON DE JESUS,06547
062266900,JARDÍN DE INFANTES Nº1017,06427
062267000,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº3,06560
062267300,JARDÍN MATERNAL Nº3,06441
062267400,LA CASITA DEL ARBOL,06840
062267500,INSTITUTO SECUNDARIA DR. CAAN,06091
062267600,JARDÍN MATERNAL Y DE INFANTES CAUQUEN,06638
062267700,JARDÍN DE INFANTES Nº950,06490
062267800,JARDÍN DE INFANTES Nº925,06270
062267900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº56,06427
062267902,EXTENSION DE ESCUELA DE EDUCACIÓN SECUNDARIA Nº56,06427
062268000,COLEGIO SAN PABLO,06408
062268100,JARDÍN MATERNAL CONVENIADO Nº1,06861
062268200,JARDÍN MATERNAL Y DE INFANTES SAN ISIDRO,06805
062268400,CASALINDA,06568
062268500,VIENTOS DEL SUR,06441
062268600,COLEGIO JACARANDA,06441
062268800,COLEGIO SIGLO XXI,06126
062268900,SECUNDARIO EVANGELICO EMANUEL,06126
062269000,SECUNDARIO SAN JERONIMO,06638
062269200,INSTITUTO JULIO CORTAZAR,06274
062269300,INSTITUTO CLUB ATLETICO BANFIELD,06490
062269400,JARDÍN DE INFANTES DON BOSCO,06056
062269500,PUERTO INFANCIA,06056
062269600,COLEGIO ALTOS LOS ROBLES,06266
062269700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,06112
062269900,JARDÍN DE INFANTES Nº941,06091
062270000,COLEGIO INTERNACIONAL DEL SOL,06056
062270100,COLEGIO ANTONIO BERNI,06805
062270200,INSTITUTO JORGE GUILLERMO BORGES,06427
062270300,INSTITUTO NUESTRA SEÑORA DE SCHOENSTATT,06427
062270500,COLEGIO GUILLERMO DE ORANGE,06427
062270600,INSTITUTO MARTÍN MIGUEL DE GÜEMES,06427
062271300,ESCUELA MEDALLA MILAGROSA,06497
062271400,COMPLEJO EDUCATIVO ITALO ARGENTINO,06581
062271500,JARDÍN DE INFANTES RURAL Nº5,06462
062271600,JARDÍN DE INFANTES Nº935,06035
062271700,JARDÍN DE INFANTES RURAL Nº6,06518
062271800,INSTITUTO EDUCATIVO SECUNDARIO JOSÉ HERNANDEZ,06274
062271900,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº2 DR. RENÉ FAVALORO,06515
062272000,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº3 ROBERTO ARLT,06515
062272100,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº3,06638
062272200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº6,06119
062272400,JARDÍN SANTA TERESA,06595
062272500,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,06505
062272501,ANEXO I A ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,06505
062272600,ESCUELA DE EDUCACIÓN SECUNDARIA Nº8,06105
062272700,ESCUELA DE EDUCACIÓN SECUNDARIA Nº9,06070
062272800,ESCUELA DE EDUCACIÓN SECUNDARIA Nº57,06441
062272900,ESCUELA DE EDUCACIÓN SECUNDARIA Nº60,06441
062273000,JARDÍN DE INFANTES RURAL Nº15,06854
062273100,ESCUELA DE EDUCACIÓN SECUNDARIA Nº24,06091
062273200,COLEGIO MAGNO,06638
062273500,COLEGIO LATINOAMERICANO RUNACHAY,06270
062273600,ADESMIA INCANA,06868
062273900,COLEGIO ESPÍRITU SANTO,06252
062274000,JARDÍN DE INFANTES LA SAGRADA FAMILIA,06490
062274300,INSTITUTO JUAN PABLO II,06252
062274400,INSTITUTO REMA,06638
062274500,INSTITUTO SUPERIOR DE FORMACIÓN TÉCNICA GATO DUMAS COLEGIO DE COCINEROS,06638
062274600,JARDÍN DE INFANTES DIVINO ROSTRO,06357
062275200,ESCUELA DE EDUCACIÓN SECUNDARIA Nº3,06868
062275300,ESCUELA DE EDUCACIÓN SECUNDARIA Nº4,06868
062275400,ESCUELA DE EDUCACIÓN SECUNDARIA Nº7,06515
062275700,INSTITUTO GRANADA,06427
062276100,JARDÍN DE INFANTES BUENA NOTICIA,06638
062276400,INSTITUTO AMANCIO ALCORTA,06560
062276500,COLEGIO EOS,06560
062276600,INSTITUTO SECUNDARIO GINES DE LA QUINTANA,06560
062276700,I. S. F. D. Y T. ANDERSEN,06805
062276800,COLEGIO DE LA CIUDAD,06882
062277100,INSTITUTO EDUCATIVO JUSTO JOSÉ DE URQUIZA,06427
062277200,JARDÍN BARTOLOME MITRE,06364
062277300,ESCUELA BARTOLOME MITRE DAY SCHOOL,06364
062277400,HÖLTERS NATUR,06126
062277500,ESCUELA SECUNDARIA DEL SOL,06091
062277700,INSTITUTO CLUB ATLÉTICO LANÚS - NIVEL SECUNDARIO,06434
062277800,CAMPO DEL NORTE,06252
062277900,PAULA ALBARRACIN DE SARMIENTO,06490
062278000,JARDÍN DE INFANTES Nº947,06805
062278300,JARDÍN DE INFANTES Nº948,06805
062278400,JARDÍN DE INFANTES Nº949,06805
062278600,JARDÍN DE INFANTES Nº944,06091
062278700,JARDÍN DE INFANTES Nº936,06638
062278800,JESUS MAESTRO,06427
062278900,JARDÍN DE INFANTES Nº944,06274
062279300,NUESTRA SEÑORA DEL PILAR,06638
062279400,INSTITUTO SUPERIOR DE FORMACIÓN TÉCNICA FECLIBA DISTRITO V,06497
062279500,COLEGIO BONAERENSE,06427
062279700,JARDÍN DE INFANTES Nº927,06515
062279800,ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº1,06819
062279900,JARDÍN DE INFANTES Nº1018,06427
062280000,JARDÍN DE INFANTES Nº934,06568
062280100,COLEGIO SAN MIGUEL ARCÁNGEL,06760
062280200,INSTITUTO BLAS PASCAL,06658
062280300,HOLOS CAPITAL EN PILAR,06638
062280400,JARDÍN DE INFANTES JEAN PIAGET,06412
062280600,INSTITUTO NSTRA. SRA. MARIA BRISTICA,06412
062280700,COLEGIO ALTO LOS ROBLES,06266
062280800,INSTITUTO SUPERIOR DE FORMACIÓN TÉCNICA FECLIBA DISTRITO VIII,06049
062281000,INTITUTO MODELO DEL SUR,06035
062281100,ESCUELA DE ARTES Y OFICIOS DON ORIONE,06805
062281200,WALDORF CLARA DE ASIS,06252
062281300,ESCUELA TÉCNICA ROBERTO ROCCA,06126
062282000,HOLTERS NATUR,06126
062282100,DIDASCALIO SANTA TERESA DEL NIÑO JESUS,06490
062282300,COLEGIO ARBOL DEL NORTE,06515
062282400,INSTITUTO SUPERIOR DE FORMACION DOCENTE DR. NESTOR KIRCHNER,06560
062282700,"SENDEROS DE SUTER, JARDÍN DE INFANTES",06778
062282800,JARDÍN MATERNAL DEL ASTILLERO RÍO SANTIAGO EL BARQUITO MÁGICO,06245
062282900,INSTITUTO SUPERIOR DE SALUD Y EDUCACIÓN PEDRO LURO,06357
062283000,INSTITUTO SUPERIOR DE FORMACIÓN DOCENTE Y TÉCNICA ATLÁNTICO DEL SUR,06357
062283200,INSTITUTO DEL BICENTENARIO DE CAMPANA,06126
062283300,JARDÍN DE INFANTES Nº927,06497
062283400,JARDÍN DE INFANTES Nº929,06515
062283500,JARDÍN DE INFANTES Nº937,06638
062283600,LOS ALAMOS,06252
062283700,LOS ALAMOS,06252
062283800,JARDÍN DE LA AURORA,06658
062283900,COLEGIO PRIMARIO MADRE TERESA,06412
062284100,JESUS EN EL HUERTO DE LOS OLIVOS,06861
